ingredient,AIC,Artusi,total_usage,artusi_freq,aic_freq,freq_diff
pork with bone and rind,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork trotter,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chocolate chip,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork temple,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork tail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork shank,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chocolate cream,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork rind or other scrap part,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chocolate flake,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chocolate shaving,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chopped almond,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork pancrea,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chicken wing,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
prepared truffle with sauce,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
prickly pear,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
provatura,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pullet gizzard,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
pullet breast,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
pullet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
puffed roll,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
puff pastry no. 154,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chicken head with neck,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
puerto rico coffee bean,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chicken liver and heart,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chicken or capon,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
prosecco wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
prickly pear sapa (cooked prickly pear must),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
prosciutto or salami,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
prosciutto lard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chicken or rabbit offal,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
prosciutto crudo and pancetta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chicken or turkey gizzard,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
prosciutto cotto or prosciutto crudo,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chicken part,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fruit compote or sweet sauce,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chicken testicle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chopped herb mix,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork ossobuco,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"pork offal (cheek, liver, lung, intestines, sweetbreads, and tongue)",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
citrus zest,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork capocollo,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork broth,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork bones and rib,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork blood,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork bladder,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork belly,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork and veal mix,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
citron zest,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
citrus liqueur,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
clam and mussel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork caul fat (omento),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pomegranate,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
polipetti,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
polentina di cittadella,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
clarified butter,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
clarified lard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
plum jam,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
clingstone peach,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
pizza dough,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pitted olive,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
citron or lemon zest,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork caul fat or omentum,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork offal,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cinnamon bark,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork neck,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork muscle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chopped spaghetti,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork loin with rib,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
pork loin or pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork loin chop,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
pork loin (bone-in),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ciambella di pane casereccio,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cigoli,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork jowl,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork cheek,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork ham,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork fat and lean meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork ear,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork cracklings (siccioli),0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cipolline d'ivrea,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork crackling (curcuci),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork crackling (ciccioli),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ciriole (small eel),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pork cotechino,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
corn oil,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
costmary leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
meat slice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mountain herb,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mocha coffee bean,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mixture from recipe 374,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mixed wild herb,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed wild green,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"mixed vegetables (borage, chard, cauliflower, cabbage, etc.)",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed vegetable,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed veal tripe,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed veal cut,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed tripe,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed spices and cinnamon powder,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mixed small fish,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
defatted coteghino broth,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mixed pork cut,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed pork and veal stew meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed pork,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed pickle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
demi-sec sherry,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed liqueur,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed jam,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"mixed herbs (parsley, savory, bay leaf, mint, marjoram)",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed ground veal and pork,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
moddizzosu bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
day-old white bread,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
monk's beard (or chard),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dark chocolate glaze,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mountain bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dark bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mostarda veneta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mostarda mantovana,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mostarda di frutta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dark bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mostaccino,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dark chocolate chip,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mosciamme (tuna fillet),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dark chocolate leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
day-old fine bread,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
"mortadella, homemade salami, or small meatball",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dark chocolate shard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
montepulciano wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
montepulciano d’abruzzo wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
monte baldo cheese,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
montasù bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
date,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
monkfish tail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
monkfish liver,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"mixed ground meat (pork, veal)",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed green,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
denti di cavallo pasta,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
dormituri snail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ditalini rigati pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dogfish and monkfish,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dogfish steak,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
milk liqueur,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mild olive,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mezzi ziti,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mezzani pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mezzanella pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
donkey steak,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium-sized goby fish,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ditalini or spaghetti,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium-sized cuttlefish,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium-grain yellow polenta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium-grain semolina,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
medium scampi,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium fregola,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium eel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium ditalini pasta (cannolicchi),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
medium ditalini pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ditalini rigati,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
milk-fed veal chop,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
"mixed dried fruit (walnuts, almonds, hazelnuts)",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
minced veal pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed cured meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mixed chopped pasta ('munnezzaglje'),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mistrà,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
missoltino,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
missoltini,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
misericordia herb,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mirepoix,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mint sprig,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
desalted salted cod,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
minced veal,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dill stalk,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
minced pork,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"minced parsley, thyme, and rosemary",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
desalted salted cod fillet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
diavoletti sprinkle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
milk-fed veal pajata,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
milk-fed veal loin,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
diced bread,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
milk-fed veal kidney fat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
milk-fed veal kidney,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mountain fennel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mountain lentil,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
parchment paper,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mountain pansies (malastre),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crayfish,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
orecchiette pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
orecchiette,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crema di latte,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
orange slice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
orange marmalade,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crespella,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
croccante,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
orange honey,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crostoni,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crumbled dry biscuit,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
orange and lemon zest,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crumbled sponge cake,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ont,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
onion or leek,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
onion and carrot,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crushed ice,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
omento (pork caul fat),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
olive sprig,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
olive pulp,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
crustless bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
organic lemon juice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cragno sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
orvieto wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cotechino sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
parasol mushroom (lepiota procera),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
paprika,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pappardelle pasta,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cotechino broth,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
paper cup,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cotechino or zampone,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pannerone,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pane fresa,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
pandispagna (sponge cake),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
country bread loaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
other preserf,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
paccheri (or rigatoni),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
paccheri,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
oyster,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ox tongue,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
ox spleen,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ox or pig bladder,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
ox bone marrow,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cracked farro,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
other vegetable,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
crétchan or williams pear,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
olive in brine,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cultivated fennel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
muscovy duck,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mutton broth,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mutton (or large lamb),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
currant sauce,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mustard syrup,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
custard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cutlet,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mussel and veraci clam,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cuttlefish and squid,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cuttlefish ink sac,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
muscat raisin,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
currant juice,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
muscari (lampascioni),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
muscari,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
murex snail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cyprus wine,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
dandelion green,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mugnoli (turnip tops),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mud red mullet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mozzarella or provola,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
dark amaretti cookie,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
mutton chop,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
mutton meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cumin seed,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cured pork liver sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cupello artichoke,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cured beef (carne salada),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
nutmeg powder,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cured ham,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cured lardo,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
nocino,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cured meat (carnesecca),0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
nettle shoot,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cured meat or lardoon,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cured pork sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
